No,_address,_body,date,Amount,Action,Transaction_Type,Action_Code,Amount_Normalized,Amount_Standardized
674,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 90.00 on 29/07/23 19:02. New Bal :INR 63,333.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",29 Jul 2023 7:02:48 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
675,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 41.00 on 31/07/23 17:05. New Bal :INR 64,036.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",31 Jul 2023 5:05:10 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
676,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 13,500.00 on 31/07/23 18:21. New Bal :INR 50,536.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",31 Jul 2023 6:21:11 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
677,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 40.00 on 01/08/23 15:54. New Bal :INR 40,750.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",1 Aug 2023 3:54:09 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
678,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 14,000.00 on 01/08/23 22:17. Your new balance is INR 54,750.06. Team IDFC FIRST Bank",1 Aug 2023 10:17:41 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
679,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:02-AUG-23 is INR 33,712.45. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",3 Aug 2023 8:03:53 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
680,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 10,000.00 on 10/08/23 14:17. Your new balance is INR 72,170.06. Team IDFC FIRST Bank",10 Aug 2023 2:17:22 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
681,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 35.00 on 10/08/23 17:20. New Bal :INR 72,135.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Aug 2023 5:20:48 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
682,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 160.00 on 10/08/23 21:49. New Bal :INR 71,975.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Aug 2023 9:49:59 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
683,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 24,000.00 on 11/08/23 10:22. Your new balance is INR 95,975.06. Team IDFC FIRST Bank",11 Aug 2023 10:22:39 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
684,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 12,000.00 on 11/08/23 10:22. Your new balance is INR 1,07,975.06. Team IDFC FIRST Bank",11 Aug 2023 10:23:07 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
685,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 24,000.00 on 11/08/23 10:23. Your new balance is INR 1,31,975.06. Team IDFC FIRST Bank",11 Aug 2023 10:23:42 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
686,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 12,000.00 on 12/08/23 09:33. Your new balance is INR 1,43,975.06. Team IDFC FIRST Bank",12 Aug 2023 9:33:52 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
687,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 12,000.00 on 12/08/23 12:02. Your new balance is INR 1,55,975.06. Team IDFC FIRST Bank",12 Aug 2023 12:02:23 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
688,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 25,000.00 on 12/08/23 13:48. Your new balance is INR 1,80,975.06. Team IDFC FIRST Bank",12 Aug 2023 1:48:19 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
689,VD-IDFCFB,"You have initiated the process of adding your IDFC FIRST Bank accounts to your BHIM UPI. If not requested by you, please contact IDFC FIRST Bank or register a complaint on our helpline no. 1800 419 4332.",13 Aug 2023 12:46:55 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
690,VD-IDFCFB,"You have initiated the process of adding your IDFC FIRST Bank accounts to your BHIM UPI. If not requested by you, please contact IDFC FIRST Bank or register a complaint on our helpline no. 1800 419 4332.",13 Aug 2023 12:46:55 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
691,VD-IDFCFB,"You have initiated the process of adding your IDFC FIRST Bank accounts to your BHIM UPI. If not requested by you, please contact IDFC FIRST Bank or register a complaint on our helpline no. 1800 419 4332.",13 Aug 2023 12:47:14 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
692,VM-IDFCFB,"You have initiated the process of adding your IDFC FIRST Bank accounts to your BHIM UPI. If not requested by you, please contact IDFC FIRST Bank or register a complaint on our helpline no. 1800 419 4332.",13 Aug 2023 12:47:57 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
693,VD-IDFCFB,"Dear Customer, Here are your details as requested. Customer IDs: (5585774437) - Mr. JASHWANTH A SHETTY. If this transaction was not initiated by you, please call 1800 10 888 immediately to report the same. Team IDFC FIRST Bank",13 Aug 2023 12:50:27 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
694,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 268.00 on 13/08/23 22:37. New Bal :INR 2,04,707.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",13 Aug 2023 10:37:30 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
695,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 600.00 on 14/08/23 10:37. Your new balance is INR 2,05,307.06. Team IDFC FIRST Bank",14 Aug 2023 10:37:41 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
696,AX-HDFCBK,"Dear Customer, Rs.25,000.00 is debited from A/c XXXX5327 for NEFT transaction via HDFC Bank NetBanking. Call 18002586161 if txn not done by you",14 Aug 2023 7:08:09 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
697,AX-HDFCBK,HDFC Bank: Rs. 10.00 credited to a/c XXXXXX5327 on 14-08-23 by a/c linked to VPA jashwanthjashu1727@ibl (UPI Ref No  322603907744).,14 Aug 2023 7:10:17 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
698,VD-IDFCFB,"Your A/c XXXXX739409 is credited with Rs. 25,000.00 via NEFT/N226232596529311/JASHWANTH A SHETTY on 14/08/23 at 19:58. New bal: Rs. 53,267.06. Team IDFC FIRST Bank",14 Aug 2023 7:59:00 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
699,AX-HDFCBK,"HDFC Bank: You have successfully registered for UPI payment on Google Pay. If not you, please report immediately to your bank. Do not share your card details/OTP/ATM PIN with anyone.",14 Aug 2023 9:11:27 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
700,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 50.00 on 16/08/23 17:10. New Bal :INR 34,037.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",16 Aug 2023 5:10:34 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
701,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 100.00 on 16/08/23 19:56. New Bal :INR 33,937.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",16 Aug 2023 7:56:26 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
702,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 1,000.00 on 17/08/23 12:38. New Bal :INR 32,897.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",17 Aug 2023 12:39:59 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
703,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:16-AUG-23 is INR 6,023.45. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",17 Aug 2023 12:40:57 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
704,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 4,000.00 on 18/08/23 21:49. Your new balance is INR 41,837.06. Team IDFC FIRST Bank",18 Aug 2023 9:49:37 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
705,VD-IDFCFB,Reminder! Your bill of Rs 813.00 for Bangalore Water Supply and ... is due on 25-08-2023. Ignore if already paid. Please call 18004194332 in case of queries. Team IDFC FIRST Bank,20 Aug 2023 11:12:31 am,813.0,debited,0,1,0.030075187969924814,0.43088998928705535
706,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 300.00 on 20/08/23 18:08. New Bal :INR 36,377.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",20 Aug 2023 6:09:01 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
707,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 40.00 on 22/08/23 11:36. New Bal :INR 46,277.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",22 Aug 2023 11:36:09 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
708,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:23-AUG-23 is INR 5,688.45. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",24 Aug 2023 10:34:40 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
709,AX-HDFCBK,HDFC Bank: Rs 39.00 debited from a/c **5327 on 24-08-23 to VPA paytmqr1qz4tw79ei@paytm(UPI Ref No 323626996731). Not you? Call on 18002586161 to report,24 Aug 2023 9:48:48 pm,39.0,debited,0,1,0.0014074595355383533,-0.16414888935305633
710,AX-HDFCBK,"Money Transferred - INR 1.00 from HDFC Bank A/c XX5327 on 28-08-23 to A/c xxxxxxx9409. (IMPS Ref No. 324016395347) Avl bal:INR 5,05,595.45 Not you? Call 18002586161",28 Aug 2023 4:52:43 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
711,AX-HDFCBK,"Money Transferred - INR 2,00,000.00 from HDFC Bank A/c XX5327 on 29-08-23 to A/c xxxxxxx9409. (IMPS Ref No. 324112365657) Avl bal:INR 3,05,595.45 Not you? Call 18002586161",29 Aug 2023 12:29:13 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
712,AX-HDFCBK,HDFC Bank: Rs 18000.00 debited from a/c **5327 on 29-08-23 to VPA krishnakrishh11171@ybl(UPI Ref No 324154184717). Not you? Call on 18002586161 to report,29 Aug 2023 1:15:55 pm,18000.0,debited,0,1,0.66665432053039,13.64398198823744
713,AX-HDFCBK,"Thanks for paying Rs.5,254.16 from A/c XXXX5327 to CCABBMPBANGALORE via HDFC Bank NetBanking. Call 18002586161 if txn not done by you.",29 Aug 2023 3:52:56 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
714,VM-IDFCFB,"Rs.300.00 spent on your IDFC FIRST Bank Debit Card at AVIGHNA ENTERPRISES on 30/08/23. New bal: Rs.5,213.06. In case of Dispute? Call 180010888 or SMS BLOCK (last 4 digits of card) to 5676732",30 Aug 2023 6:10:34 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
715,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 408.00 on 30/08/23 20:01. New Bal :INR 4,305.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",30 Aug 2023 8:01:17 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
716,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 199.00 on 30/08/23 20:08. New Bal :INR 4,106.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",30 Aug 2023 8:08:39 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
717,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 30.00 on 30/08/23 21:07. New Bal :INR 4,076.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",30 Aug 2023 9:07:56 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
718,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 30.00 on 30/08/23 21:10. New Bal :INR 4,046.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",30 Aug 2023 9:11:01 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
719,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 1,000.00 on 30/08/23 22:18. New Bal :INR 3,046.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",30 Aug 2023 10:19:29 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
720,AX-HDFCBK,HDFC Bank: Rs. 8000.00 credited to a/c XXXXXX5327 on 12-09-23 by a/c linked to VPA ashthecooldude01@okhdfcbank (UPI Ref No  325523832083).,12 Sept 2023 3:40:42 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
721,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:13-SEP-23 is INR 12,871.55. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",14 Sept 2023 11:09:35 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
722,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 10,000.00 on 21/09/23 14:05. Your new balance is INR 3,28,113.06. Team IDFC FIRST Bank",21 Sept 2023 2:05:44 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
723,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 2,12,000.00 on 21/09/23 14:07. New Bal :INR 1,16,113.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",21 Sept 2023 2:07:30 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
724,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 1,06,800.00 on 21/09/23 14:10. New Bal :INR 9,313.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",21 Sept 2023 2:10:10 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
725,VM-IDFCFB,Your a/c ending  XXXXXXXX409 is debited by Rs. 4000.00 on 21-Sep-23 and a/c ending XXXXXXXXXXX327 credited (IMPS Ref no 326414199809 ). Team IDFC FIRST Bank,21 Sept 2023 2:10:43 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
726,AX-HDFCBK,"UPDATE:Bal in HDFC Bank A/c XX5327 has gone below minimum limit of INR 5,000.00.Yesterday's bal:INR 4,932.01.Chat on WhatsApp Banking:hdfcbk.io/k/DUvfE8hRogl",22 Sept 2023 8:07:33 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
727,VD-IDFCFB,Reminder! Your bill of Rs 504.00 for Bangalore Water Supply and ... is due on 27-09-2023. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank,22 Sept 2023 10:39:23 am,504.0,debited,0,1,0.018630319641468204,0.19333570827956892
728,VD-IDFCFB,"Reminder! Your bill of Rs 1,618.00 for Bangalore Water Supply and ... is due on 27-09-2023. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank",22 Sept 2023 10:41:49 am,1.0,debited,0,1,0.0,-0.19336268442841065
729,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 500.00 on 22/09/23 14:16. Your new balance is INR 5,813.06. Team IDFC FIRST Bank",22 Sept 2023 2:16:32 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
730,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 500.00 on 23/09/23 19:12. Your new balance is INR 6,313.06. Team IDFC FIRST Bank",23 Sept 2023 7:12:30 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
731,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 50.00 on 24/09/23 10:29. New Bal :INR 6,263.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",24 Sept 2023 10:30:02 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
732,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 20.00 on 24/09/23 14:50. New Bal :INR 6,243.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",24 Sept 2023 2:50:48 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
733,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 350.00 on 24/09/23 14:52. New Bal :INR 5,893.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",24 Sept 2023 2:52:26 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
734,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 200.00 on 24/09/23 15:42. New Bal :INR 5,693.06. Call us on 180010888 for dispute. Team IDFC FIRST Bank",24 Sept 2023 3:42:56 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
735,VM-IDFCFB,Reminder! Your bill of Rs 1618.00 for Bangalore Water Supply and ... is due on 27-09-2023. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank,25 Sept 2023 9:07:03 am,1618.0,debited,0,1,0.05989110707803992,1.0497611744360087
736,VD-IDFCFB,Reminder! Your bill of Rs 504.00 for Bangalore Water Supply and ... is due on 27-09-2023. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank,25 Sept 2023 9:07:46 am,504.0,debited,0,1,0.018630319641468204,0.19333570827956892
737,AX-HDFCBK,Money Transfer:Rs 446.00 from HDFC Bank A/c **5327 on 26-09-23 to PhonePe UPI: 363553023585 Not you? Call 18002586161,26 Sept 2023 5:19:43 pm,446.0,debited,0,1,0.016482091929330717,0.14874623158560707
738,AX-HDFCBK,"UPDATE:Bal in HDFC Bank A/c XX5327 has gone below minimum limit of INR 5,000.00.Yesterday's bal:INR 4,013.01.Chat on WhatsApp Banking:hdfcbk.io/k/DUvfE8hRogl",27 Sept 2023 11:37:34 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
739,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:27-SEP-23 is INR 4,013.01. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",28 Sept 2023 10:41:42 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
740,AX-HDFCBK,"UPDATE:Bal in HDFC Bank A/c XX5327 has gone below minimum limit of INR 5,000.00.Yesterday's bal:INR 3,178.01.Chat on WhatsApp Banking:hdfcbk.io/k/DUvfE8hRogl",1 Oct 2023 1:54:49 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
741,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:04-OCT-23 is INR 19,678.01. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",5 Oct 2023 1:29:27 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
742,AX-HDFCBK,Money Transfer:Rs 2500.00 from HDFC Bank A/c **5327 on 05-10-23 to S SHWETHA UPI: 327819821392 Not you? Call 18002586161,5 Oct 2023 3:58:54 pm,2500.0,debited,0,1,0.0925589836660617,1.727828733816601
743,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 60.00 on 09/10/23 12:01. New Bal :INR 3,739.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",9 Oct 2023 12:02:37 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
744,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 20.00 on 09/10/23 12:03. Your new balance is INR 3,759.44. Team IDFC FIRST Bank",9 Oct 2023 12:03:20 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
745,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 135.00 on 09/10/23 12:47. New Bal :INR 3,624.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",9 Oct 2023 12:47:11 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
746,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 400.00 on 10/10/23 00:14. Your new balance is INR 4,024.44. Team IDFC FIRST Bank",10 Oct 2023 4:09:10 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
747,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 500.00 on 10/10/23 13:33. Your new balance is INR 4,524.44. Team IDFC FIRST Bank",10 Oct 2023 1:34:02 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
748,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 200.00 on 10/10/23 13:47. New Bal :INR 4,324.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Oct 2023 1:47:12 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
749,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 79.00 on 10/10/23 15:16. New Bal :INR 4,160.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Oct 2023 3:21:27 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
750,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 85.00 on 10/10/23 15:13. New Bal :INR 4,239.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Oct 2023 3:22:07 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
751,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 50.00 on 10/10/23 15:43. New Bal :INR 4,110.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Oct 2023 3:44:00 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
752,VM-IDFCFB,"You have withdrawn Rs. 500.00 from ATM ER801520 with Trnx ID/RRN 5944 using IDFC FIRST Bank debit card on 10/10/23. Locate our nearest ATMs {https://idfcfir.st/atmloc} . New bal is Rs. 3,610.44 . Not you? Call 1800 10 888 or send SMS BLOCK (last 4 digits of card) to 5676732.",10 Oct 2023 4:18:30 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
753,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 20.00 on 10/10/23 20:50. New Bal :INR 3,590.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Oct 2023 8:50:30 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
754,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 20.00 on 10/10/23 20:51. New Bal :INR 3,570.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Oct 2023 8:51:10 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
755,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 25,000.00 on 10/10/23 21:26. Your new balance is INR 28,570.44. Team IDFC FIRST Bank",10 Oct 2023 9:26:46 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
756,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 25,000.00 on 10/10/23 21:26. Your new balance is INR 53,570.44. Team IDFC FIRST Bank",10 Oct 2023 9:27:00 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
